customer_id,name,gender,past_3_years_bike_related_purchases,DOB,age,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,Age Group
1517,Murdoch Twort,Male,90,1987-09-15,37.0,Operator,IT,Affluent Customer,N,No,12.0,38,35-44
1605,Latrena Ker,Female,72,1988-03-01,36.0,,Unknown,Affluent Customer,N,No,9.0,37,35-44
1607,Tiffani Van Castele,Female,39,1988-01-22,37.0,Marketing Assistant,Retail,Mass Customer,N,Yes,15.0,37,35-44
1715,Cobb Schrinel,Male,41,1988-06-01,36.0,Web Developer III,Entertainment,Mass Customer,N,Yes,12.0,37,35-44
1729,Alla Kyles,Female,37,1987-11-16,37.0,Mechanical Systems Engineer,Agriculture,High Net Worth,N,No,7.0,38,35-44
1792,Dunstan Kegley,Male,1,1988-04-07,36.0,,Financial Services,Mass Customer,N,No,15.0,37,35-44
1803,Clarinda Edlyn,Female,75,1988-01-13,37.0,,Unknown,Mass Customer,N,No,6.0,37,35-44
1828,Leigha Bacchus,Female,65,1987-12-02,37.0,Junior Executive,Manufacturing,Affluent Customer,N,No,14.0,38,35-44
1853,Agathe Dimmick,Female,67,1987-06-20,37.0,Recruiter,Unknown,Mass Customer,N,Yes,17.0,38,35-44
1906,Waylan Katte,Male,69,1988-04-24,36.0,Product Engineer,Retail,Mass Customer,N,No,22.0,37,35-44
1920,Rutter Marlen,Male,29,1988-01-06,37.0,Sales Associate,Financial Services,Mass Customer,N,No,13.0,37,35-44
2026,Anabelle Rogerson,Female,62,1987-09-18,37.0,Structural Engineer,Property,Mass Customer,N,Yes,7.0,38,35-44
2097,Web Decaze,Male,38,1988-04-08,36.0,Recruiter,Telecommunications,Mass Customer,N,No,21.0,37,35-44
2225,Christina Easum,Female,45,1988-04-02,36.0,Occupational Therapist,Health,Affluent Customer,N,No,19.0,37,35-44
2294,Skipton Cordie,Male,25,1987-06-16,37.0,Associate Professor,Manufacturing,Mass Customer,N,No,21.0,38,35-44
2318,Willa Malyan,Female,30,1988-03-01,36.0,Automation Specialist I,Manufacturing,Mass Customer,N,Yes,6.0,37,35-44
2323,Adair Piser,Male,2,1988-04-30,36.0,Desktop Support Technician,Property,High Net Worth,N,No,13.0,37,35-44
2490,Clint Krause,Male,28,1987-10-01,37.0,,Health,Mass Customer,N,Yes,5.0,38,35-44
2544,Ellery Bowra,Male,73,1988-01-31,37.0,VP Marketing,Manufacturing,Mass Customer,N,Yes,16.0,37,35-44
2551,Gabrila Gobbett,Female,0,1987-10-10,37.0,VP Quality Control,Unknown,Mass Customer,N,No,5.0,38,35-44
2682,Annamarie Bouzan,Female,54,1987-11-01,37.0,Accountant III,Manufacturing,High Net Worth,N,Yes,20.0,38,35-44
2712,Carissa Hassent,Female,0,1987-06-26,37.0,Tax Accountant,Manufacturing,High Net Worth,N,Yes,11.0,38,35-44
2767,Sybil Scramage,Female,84,1988-02-22,36.0,Desktop Support Technician,Property,High Net Worth,N,No,22.0,37,35-44
2782,Gillian Scrimshire,Female,91,1988-05-11,36.0,Tax Accountant,IT,Mass Customer,N,No,12.0,37,35-44
2791,Dew Lavrinov,Male,72,1988-04-12,36.0,Financial Advisor,Financial Services,Mass Customer,N,No,3.0,37,35-44
2800,Dominga Planke,Female,29,1988-01-09,37.0,Cost Accountant,Financial Services,Mass Customer,N,No,2.0,37,35-44
2837,Caitrin MacTavish,Female,81,1987-12-04,37.0,,Retail,Mass Customer,N,No,10.0,38,35-44
2862,Normand Pattillo,Male,46,1987-12-23,37.0,Cost Accountant,Financial Services,Mass Customer,N,No,10.0,38,35-44
2924,Fina McLaughlin,Female,79,1988-01-26,37.0,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,6.0,37,35-44
3101,Paxton Lermit,Male,68,1987-08-27,37.0,Geological Engineer,Manufacturing,High Net Worth,N,No,12.0,38,35-44
3207,Anica Halfhyde,Female,46,1987-08-29,37.0,,Unknown,Mass Customer,N,No,21.0,38,35-44
3210,Stella Abreheart,Female,80,1988-02-01,37.0,Junior Executive,Manufacturing,Mass Customer,N,No,1.0,37,35-44
3252,Alexia McTerrelly,Female,59,1987-06-15,37.0,GIS Technical Architect,Unknown,High Net Worth,N,Yes,14.0,38,35-44
3400,Brenna Childes,Female,46,1987-06-25,37.0,Sales Associate,Financial Services,Mass Customer,N,Yes,18.0,38,35-44
3469,Arabele Lantoph,Female,90,1987-08-24,37.0,Nurse Practicioner,Health,Mass Customer,N,Yes,5.0,38,35-44
3495,Constantine Frissell,Female,57,1987-07-12,37.0,Programmer III,Financial Services,High Net Worth,N,No,8.0,38,35-44
3579,Rachel Somes,Female,32,1987-09-15,37.0,Software Test Engineer III,Health,High Net Worth,N,No,20.0,38,35-44
3770,Caddric Ruddiforth,Male,54,1988-02-02,37.0,Legal Assistant,Agriculture,Mass Customer,N,No,17.0,37,35-44
3821,Cassandra Cescotti,Female,96,1988-03-27,36.0,VP Marketing,Manufacturing,Affluent Customer,N,No,14.0,37,35-44
3844,Clotilda Oret,Female,87,1987-12-06,37.0,,Manufacturing,Affluent Customer,N,No,15.0,38,35-44
3888,Lusa Vigers,Female,4,1987-09-13,37.0,Programmer Analyst I,IT,High Net Worth,N,Yes,11.0,38,35-44
3909,Micheil McGeorge,Male,1,1987-10-04,37.0,,Manufacturing,High Net Worth,N,Yes,18.0,38,35-44
3914,Izabel Roelofs,Female,79,1988-05-21,36.0,Assistant Manager,Entertainment,Affluent Customer,N,Yes,22.0,37,35-44
3930,Blancha Baldi,Female,43,1988-01-06,37.0,,Financial Services,High Net Worth,N,No,22.0,37,35-44
10,Fiorenze Birdall,Female,49,1988-10-11,36.0,Senior Quality Engineer,Financial Services,Mass Customer,N,Yes,20.0,37,35-44
52,Curran Bentson,Male,57,1988-06-22,36.0,,Financial Services,Mass Customer,N,Yes,13.0,37,35-44
57,Abba Masedon,Male,87,1988-06-13,36.0,Chief Design Engineer,Unknown,Mass Customer,N,Yes,13.0,37,35-44
86,Job Sleney,Male,75,1989-03-04,35.0,Occupational Therapist,Health,High Net Worth,N,Yes,7.0,36,35-44
123,Almeta Kalinsky,Female,85,1988-12-03,36.0,Analyst Programmer,Financial Services,High Net Worth,N,No,15.0,37,35-44
172,Hilton Carney,Male,54,1988-09-12,36.0,Editor,Manufacturing,Affluent Customer,N,Yes,6.0,37,35-44
345,Tish Oleksiak,Female,74,1989-02-03,36.0,Senior Sales Associate,Health,High Net Worth,N,Yes,17.0,36,35-44
476,Kane Jahnel,Male,65,1989-04-21,35.0,Computer Systems Analyst IV,Unknown,Mass Customer,N,No,14.0,36,35-44
537,Raine Sneezum,Female,16,1989-03-26,35.0,Structural Engineer,Entertainment,High Net Worth,N,No,7.0,36,35-44
590,Ddene Burleton,Female,85,1988-09-09,36.0,Assistant Professor,Health,Mass Customer,N,Yes,11.0,37,35-44
793,Kissie Delong,Female,97,1989-01-30,36.0,Actuary,Financial Services,High Net Worth,N,Yes,9.0,36,35-44
856,Peyton Monkeman,Male,63,1988-10-01,36.0,Quality Engineer,Financial Services,Mass Customer,N,Yes,9.0,37,35-44
971,Sarge Lerohan,Male,11,1988-10-25,36.0,Geologist I,Manufacturing,High Net Worth,N,No,22.0,37,35-44
1055,Danell Rose,Female,30,1988-06-08,36.0,Data Coordiator,Manufacturing,Mass Customer,N,No,12.0,37,35-44
1061,Anderson ,Male,34,1988-11-07,36.0,Speech Pathologist,Financial Services,Mass Customer,N,No,19.0,37,35-44
1089,Korney Hess,Female,90,1988-09-17,36.0,Product Engineer,Property,Affluent Customer,N,No,12.0,37,35-44
1098,Maure Crow,Female,99,1989-02-01,36.0,Administrative Assistant IV,Financial Services,Mass Customer,N,Yes,12.0,36,35-44
1179,Kerry Pashenkov,Male,56,1988-08-15,36.0,Media Manager IV,Financial Services,High Net Worth,N,Yes,13.0,37,35-44
1189,Mart Bazoche,Male,22,1988-08-29,36.0,Geologist I,Health,High Net Worth,N,Yes,8.0,37,35-44
1214,Martino Shalcros,Male,0,1989-05-01,35.0,Internal Auditor,Property,High Net Worth,N,No,15.0,36,35-44
1296,Essy Vondrak,Female,61,1989-03-11,35.0,Paralegal,Financial Services,Affluent Customer,N,Yes,9.0,36,35-44
1336,Moise Inde,Male,83,1989-03-13,35.0,Physical Therapy Assistant,Unknown,Mass Customer,N,Yes,15.0,36,35-44
1377,Giacomo Roseburgh,Male,86,1989-05-11,35.0,Mechanical Systems Engineer,Retail,Mass Customer,N,Yes,2.0,36,35-44
1448,Hinze Bullent,Male,40,1988-08-09,36.0,VP Product Management,Property,Mass Customer,N,No,20.0,37,35-44
1538,Ahmed Edmondson,Male,74,1989-04-22,35.0,Pharmacist,Health,High Net Worth,N,Yes,12.0,36,35-44
1552,Cully Mangeon,Male,80,1988-06-06,36.0,Research Associate,Entertainment,Mass Customer,N,Yes,8.0,37,35-44
1575,Phaidra Jindacek,Female,82,1989-03-13,35.0,Design Engineer,Retail,Mass Customer,N,No,17.0,36,35-44
1603,Osgood Emerine,Male,89,1988-11-20,36.0,Quality Engineer,Manufacturing,Affluent Customer,N,Yes,20.0,37,35-44
1654,Melli Sperwell,Female,67,1989-03-05,35.0,Professor,IT,High Net Worth,N,Yes,9.0,36,35-44
1690,Torey Kensall,Male,6,1988-12-19,36.0,Food Chemist,Health,Affluent Customer,N,Yes,16.0,37,35-44
1708,Wenona Mahaddie,Female,39,1988-12-30,36.0,Marketing Manager,Property,High Net Worth,N,No,20.0,37,35-44
1713,Jennica Jeeks,Female,89,1988-11-08,36.0,Teacher,Retail,High Net Worth,N,Yes,21.0,37,35-44
1814,Shawn Platfoot,Female,33,1988-08-18,36.0,Web Designer IV,Retail,Affluent Customer,N,No,17.0,37,35-44
1868,Aloisia Ivel,Female,11,1988-06-22,36.0,Assistant Manager,Retail,Mass Customer,N,No,10.0,37,35-44
2037,Irwin Ryall,Male,19,1989-01-04,36.0,VP Marketing,IT,Mass Customer,N,No,6.0,36,35-44
2121,Clarita Jaqueminet,Female,35,1989-02-15,35.0,Nurse,Financial Services,Mass Customer,N,Yes,22.0,36,35-44
2148,Annis Freeth,Female,78,1989-03-20,35.0,Engineer I,Manufacturing,Mass Customer,N,Yes,15.0,36,35-44
2281,Valaria Abrehart,Female,56,1989-05-10,35.0,,Unknown,High Net Worth,N,Yes,14.0,36,35-44
2311,Addi ,Female,49,1989-02-15,35.0,Design Engineer,Health,Mass Customer,N,No,16.0,36,35-44
2472,Mathias Element,Male,99,1989-06-02,35.0,Product Engineer,Health,High Net Worth,N,Yes,16.0,36,35-44
2488,Idalia Braunton,Female,32,1988-11-17,36.0,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,7.0,37,35-44
2556,Chucho Francey,Male,39,1988-08-11,36.0,,Health,Mass Customer,N,Yes,15.0,37,35-44
2580,Kalinda ,Female,27,1988-07-04,36.0,Teacher,Financial Services,Mass Customer,N,Yes,13.0,37,35-44
2692,Jacklyn Bromehed,Female,57,1988-12-19,36.0,Research Associate,Health,High Net Worth,N,Yes,22.0,37,35-44
2707,Tabb Haberjam,Male,56,1988-12-26,36.0,Account Coordinator,Property,High Net Worth,N,Yes,5.0,37,35-44
2719,Alleyn Clear,Male,69,1988-08-24,36.0,Teacher,Telecommunications,Affluent Customer,N,Yes,6.0,37,35-44
2727,Kim Gabbitis,Female,88,1988-07-22,36.0,Administrative Officer,Financial Services,High Net Worth,N,Yes,2.0,37,35-44
2766,Rozanna Chartman,Female,93,1989-03-19,35.0,Financial Advisor,Financial Services,High Net Worth,N,Yes,8.0,36,35-44
2918,Elli ,Female,58,1989-02-15,35.0,,Financial Services,Mass Customer,N,Yes,5.0,36,35-44
3006,Ariel Dillingston,Female,72,1988-12-06,36.0,,Unknown,Mass Customer,N,Yes,21.0,37,35-44
3022,Gert Kurtis,Female,21,1988-08-23,36.0,,Unknown,High Net Worth,N,No,8.0,37,35-44
3026,Minda Pendrid,Female,11,1988-11-21,36.0,Account Representative III,Property,Mass Customer,N,Yes,5.0,37,35-44
3069,Phylis Traves,Female,59,1988-08-12,36.0,Senior Cost Accountant,Financial Services,Affluent Customer,N,No,12.0,37,35-44
3094,Izak Andreutti,Male,51,1989-05-28,35.0,Biostatistician II,Unknown,Mass Customer,N,Yes,17.0,36,35-44
3106,Yetty Conneely,Female,13,1989-06-03,35.0,,Financial Services,Mass Customer,N,Yes,21.0,36,35-44
3377,Jamal MacRury,Male,12,1988-06-23,36.0,,Manufacturing,Mass Customer,N,Yes,7.0,37,35-44
3432,Max Cloney,Female,99,1988-11-27,36.0,Junior Executive,Agriculture,Mass Customer,N,Yes,2.0,37,35-44
3441,Janelle Ebbage,Female,44,1988-10-16,36.0,Legal Assistant,Manufacturing,High Net Worth,N,Yes,20.0,37,35-44
3453,Jammie McEvon,Female,57,1989-03-12,35.0,Product Engineer,Retail,Affluent Customer,N,No,14.0,36,35-44
3550,Daisey Britto,Female,50,1988-11-27,36.0,Environmental Tech,Retail,Mass Customer,N,Yes,16.0,37,35-44
3602,Alicea Scamwell,Female,23,1988-11-27,36.0,Account Coordinator,Health,Mass Customer,N,No,12.0,37,35-44
3665,Toma Klaaasen,Female,19,1989-03-23,35.0,Dental Hygienist,Health,Mass Customer,N,No,6.0,36,35-44
3843,Mahmoud Ligerton,Male,0,1989-06-06,35.0,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,16.0,36,35-44
3994,Stephie Byars,Female,5,1989-04-07,35.0,Structural Analysis Engineer,Manufacturing,Affluent Customer,N,No,12.0,36,35-44
77,Shermie Andrin,Male,79,1989-09-12,35.0,Automation Specialist IV,Financial Services,Mass Customer,N,No,7.0,36,35-44
174,Catie Tosspell,Female,93,1989-11-26,35.0,Food Chemist,Health,Mass Customer,N,No,12.0,36,35-44
177,Ondrea Pablos,Female,25,1989-11-09,35.0,Professor,Financial Services,High Net Worth,N,No,4.0,36,35-44
240,Gavin Fawks,Male,49,1989-07-28,35.0,Administrative Assistant III,IT,High Net Worth,N,Yes,15.0,36,35-44
266,Lelia Garatty,Female,69,1989-07-19,35.0,Account Executive,Retail,Affluent Customer,N,No,18.0,36,35-44
276,Goldi Dwine,Female,47,1990-03-25,34.0,,Financial Services,Mass Customer,N,No,22.0,35,35-44
282,Lauren Curcher,Male,82,1989-10-27,35.0,VP Quality Control,Agriculture,High Net Worth,N,Yes,11.0,36,35-44
286,Kiley Canaan,Male,99,1989-08-01,35.0,Accounting Assistant II,Manufacturing,Affluent Customer,N,Yes,11.0,36,35-44
293,Virgilio Willcocks,Male,80,1989-12-10,35.0,Administrative Assistant III,Manufacturing,Mass Customer,N,Yes,20.0,36,35-44
410,Alicia Townend,Female,14,1990-04-09,34.0,Structural Engineer,Unknown,Mass Customer,N,Yes,11.0,35,35-44
432,Amby Pentin,Male,83,1990-02-12,34.0,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,10.0,35,35-44
438,Ebenezer Bottelstone,Male,25,1989-08-17,35.0,Internal Auditor,Property,High Net Worth,N,Yes,13.0,36,35-44
481,Marcella Manzell,Female,68,1990-04-12,34.0,Programmer IV,Agriculture,Mass Customer,N,No,8.0,35,35-44
503,Burr Gerb,Male,87,1989-07-19,35.0,Dental Hygienist,Health,Affluent Customer,N,Yes,10.0,36,35-44
515,Winna Verny,Female,55,1989-09-04,35.0,Help Desk Operator,IT,High Net Worth,N,No,8.0,36,35-44
529,Sandor Tumber,Male,18,1989-07-21,35.0,Operator,Retail,Affluent Customer,N,Yes,10.0,36,35-44
574,Gerard Steketee,Male,95,1990-04-09,34.0,Senior Cost Accountant,Financial Services,Mass Customer,N,No,20.0,35,35-44
606,Filia Rosson,Female,62,1989-07-16,35.0,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,2.0,36,35-44
613,Carolann O'Hallagan,Female,4,1989-11-14,35.0,Analyst Programmer,Property,High Net Worth,N,No,17.0,36,35-44
700,Josias Mulliner,Male,67,1990-02-20,34.0,,Financial Services,Mass Customer,N,No,4.0,35,35-44
706,Kane Gaffer,Male,44,1990-01-06,35.0,Media Manager IV,Financial Services,High Net Worth,N,Yes,5.0,35,35-44
812,Coral Dunkirk,Female,1,1989-09-22,35.0,,Financial Services,Mass Customer,N,No,16.0,36,35-44
823,Stesha Morecombe,Female,91,1990-02-17,34.0,Internal Auditor,Manufacturing,Affluent Customer,N,No,9.0,35,35-44
836,Clemence Vautre,Female,33,1990-04-02,34.0,Actuary,Financial Services,Mass Customer,N,Yes,9.0,35,35-44
843,Salomone Sleford,Male,80,1989-09-05,35.0,Developer II,Manufacturing,Affluent Customer,N,Yes,9.0,36,35-44
902,Selene Vasiltsov,Female,37,1989-07-26,35.0,Staff Scientist,Retail,Mass Customer,N,No,18.0,36,35-44
932,Yoko Dowrey,Female,30,1989-07-20,35.0,Graphic Designer,Unknown,Mass Customer,N,No,18.0,36,35-44
955,Teresina Gibbie,Female,78,1989-10-01,35.0,Research Nurse,Health,Mass Customer,N,Yes,9.0,36,35-44
1022,Suzann Wilks,Female,56,1990-03-04,34.0,Assistant Manager,Financial Services,Affluent Customer,N,Yes,14.0,35,35-44
1086,Ezechiel Parnall,Male,84,1989-06-21,35.0,Statistician IV,Property,Mass Customer,N,Yes,4.0,36,35-44
1088,Andy Polgreen,Female,19,1989-07-21,35.0,Design Engineer,Unknown,High Net Worth,N,Yes,3.0,36,35-44
1105,Sherman McCusker,Male,39,1990-02-10,34.0,General Manager,Unknown,Mass Customer,N,No,18.0,35,35-44
1109,Nestor Billingsley,Male,21,1989-09-01,35.0,Web Developer II,Entertainment,High Net Worth,N,No,6.0,36,35-44
1125,Raff Everley,Male,25,1990-01-19,35.0,Software Test Engineer III,IT,Affluent Customer,N,No,9.0,35,35-44
1162,Ambrose Raiston,Male,29,1990-04-13,34.0,Marketing Assistant,Unknown,Mass Customer,N,Yes,7.0,35,35-44
1227,Carlina Pencot,Female,63,1989-09-30,35.0,Software Engineer I,IT,Affluent Customer,N,Yes,12.0,36,35-44
1260,Fremont Spawton,Male,92,1989-10-01,35.0,Tax Accountant,Property,Mass Customer,N,No,9.0,36,35-44
1268,Baudoin McCartney,Male,20,1989-12-06,35.0,,Financial Services,High Net Worth,N,Yes,2.0,36,35-44
1316,Steven Castellaccio,Male,79,1990-03-06,34.0,Recruiter,Retail,High Net Worth,N,Yes,18.0,35,35-44
1329,Wendy Randlesome,Female,65,1989-07-15,35.0,Database Administrator IV,Unknown,Mass Customer,N,No,11.0,36,35-44
1379,Lou Drews,Female,63,1989-06-16,35.0,Legal Assistant,Financial Services,Mass Customer,N,Yes,7.0,36,35-44
1382,Lucio Reame,Male,27,1989-10-23,35.0,Data Coordiator,Manufacturing,High Net Worth,N,Yes,20.0,36,35-44
1495,Charmion Dobsons,Female,4,1989-08-14,35.0,Physical Therapy Assistant,Health,High Net Worth,N,Yes,8.0,36,35-44
1498,Janot McGougan,Female,84,1989-09-27,35.0,Nurse,Unknown,Affluent Customer,N,Yes,13.0,36,35-44
1502,Margalit Handrick,Female,52,1990-03-26,34.0,Design Engineer,Financial Services,Affluent Customer,N,Yes,11.0,35,35-44
1547,Chiquita Billyard,Female,82,1990-02-26,34.0,Account Coordinator,Unknown,Mass Customer,N,Yes,12.0,35,35-44
1589,Walker Bartalot,Male,83,1989-07-08,35.0,Human Resources Manager,Health,Mass Customer,N,Yes,4.0,36,35-44
1659,Olva Sheehy,Female,75,1989-11-14,35.0,Software Consultant,Property,High Net Worth,N,Yes,13.0,36,35-44
1793,Hewett Handes,Male,19,1989-06-14,35.0,Actuary,Financial Services,Mass Customer,N,Yes,2.0,36,35-44
1859,Melamie Hardman,Female,81,1990-04-08,34.0,Accountant IV,IT,High Net Worth,N,Yes,12.0,35,35-44
1891,Neville Bloyes,Male,6,1990-03-02,34.0,Marketing Manager,Retail,Mass Customer,N,Yes,19.0,35,35-44
1972,Obed Pauler,Male,12,1989-07-14,35.0,,IT,Mass Customer,N,Yes,2.0,36,35-44
2014,Sandye Avraam,Female,49,1990-05-25,34.0,Associate Professor,Manufacturing,Mass Customer,N,Yes,8.0,35,35-44
2078,Joice Govett,Female,15,1989-08-30,35.0,Computer Systems Analyst III,Manufacturing,Mass Customer,N,No,3.0,36,35-44
2095,Anette Guerreiro,Female,69,1989-11-13,35.0,Account Executive,Manufacturing,Affluent Customer,N,No,8.0,36,35-44
2130,Evangelina Coxhell,Female,95,1990-01-01,35.0,Structural Engineer,Property,High Net Worth,N,Yes,16.0,35,35-44
2232,Nev Malone,Male,69,1990-05-07,34.0,Help Desk Technician,Unknown,Mass Customer,N,Yes,11.0,35,35-44
2269,Beitris Lamy,Female,33,1989-11-11,35.0,Product Engineer,Unknown,Mass Customer,N,No,9.0,36,35-44
2330,Claresta Bonnor,Female,5,1990-01-17,35.0,Account Coordinator,Property,Mass Customer,N,No,9.0,35,35-44
2409,Carolan Ortler,Female,23,1989-07-13,35.0,,Health,Mass Customer,N,No,12.0,36,35-44
2443,Towny Python,Male,30,1990-02-13,34.0,Computer Systems Analyst I,Property,High Net Worth,N,No,20.0,35,35-44
2537,Peggi Tolan,Female,8,1989-09-06,35.0,Senior Quality Engineer,Unknown,Affluent Customer,N,Yes,12.0,36,35-44
2563,Perla Sabatier,Female,49,1990-03-08,34.0,Administrative Assistant IV,Unknown,Mass Customer,N,Yes,20.0,35,35-44
2643,Dulsea Maffi,Female,53,1989-10-11,35.0,Nurse,Unknown,Affluent Customer,N,No,18.0,36,35-44
2679,Padriac Apple,Male,5,1990-06-06,34.0,Director of Sales,Financial Services,High Net Worth,N,No,10.0,35,35-44
2784,Thurston McKennan,Male,6,1989-08-09,35.0,Geological Engineer,Manufacturing,Mass Customer,N,No,13.0,36,35-44
2816,Denys Dumingos,Female,87,1989-11-25,35.0,Administrative Assistant II,Financial Services,Mass Customer,N,Yes,14.0,36,35-44
2899,Leora Sanderson,Female,13,1990-03-21,34.0,Nuclear Power Engineer,Manufacturing,High Net Worth,N,No,4.0,35,35-44
2955,Stuart Dutnell,Male,74,1990-03-19,34.0,Community Outreach Specialist,Financial Services,High Net Worth,N,No,13.0,35,35-44
3044,Russell Brittoner,Male,59,1990-04-11,34.0,Occupational Therapist,Health,Affluent Customer,N,Yes,19.0,35,35-44
3071,Shirlee Murdoch,Female,59,1989-12-25,35.0,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,12.0,36,35-44
3102,Paquito Maitland,Male,37,1990-06-04,34.0,Assistant Manager,Property,Affluent Customer,N,No,2.0,35,35-44
3253,Bernadine Shakeshaft,Female,42,1990-02-10,34.0,Cost Accountant,Financial Services,High Net Worth,N,Yes,7.0,35,35-44
3355,Cherin Thireau,Female,50,1990-02-19,34.0,Staff Accountant I,Manufacturing,Mass Customer,N,No,3.0,35,35-44
3476,Stearn Willerstone,Male,39,1989-09-07,35.0,,Manufacturing,Affluent Customer,N,No,7.0,36,35-44
3522,Lorri Byrth,Female,73,1989-08-21,35.0,Cost Accountant,Financial Services,High Net Worth,N,Yes,11.0,36,35-44
3563,De Leyband,Female,70,1990-03-12,34.0,,Financial Services,Affluent Customer,N,No,10.0,35,35-44
3617,Jessa Milnthorpe,Female,11,1990-05-06,34.0,Structural Analysis Engineer,Manufacturing,Mass Customer,N,Yes,3.0,35,35-44
3632,Elena Sandys,Female,82,1990-03-27,34.0,Teacher,Unknown,Mass Customer,N,No,9.0,35,35-44
3664,Faina Czaja,Female,5,1990-02-23,34.0,Software Test Engineer I,Manufacturing,Mass Customer,N,Yes,7.0,35,35-44
3685,Solomon Ruffles,Male,86,1989-06-12,35.0,Human Resources Manager,Financial Services,Affluent Customer,N,Yes,16.0,36,35-44
3747,Valerye Yukhtin,Female,8,1990-02-24,34.0,Web Developer IV,Manufacturing,Mass Customer,N,Yes,10.0,35,35-44
3837,Alysa McDiarmid,Female,26,1990-01-17,35.0,Professor,Unknown,Mass Customer,N,Yes,17.0,35,35-44
3841,Barnebas Munro,Male,64,1990-01-24,35.0,Desktop Support Technician,Manufacturing,Affluent Customer,N,No,10.0,35,35-44
3929,Jacqui Fortnam,Female,50,1989-10-18,35.0,,Unknown,Affluent Customer,N,Yes,10.0,36,35-44
107,Pris Stallebrass,Female,97,1990-07-01,34.0,Nurse Practicioner,Financial Services,Mass Customer,N,Yes,9.0,35,35-44
246,Binny Whight,Female,63,1991-02-28,33.0,Technical Writer,Manufacturing,High Net Worth,N,No,9.0,34,25-34
271,Doll Burtwell,Female,51,1991-02-13,33.0,Financial Advisor,Financial Services,Mass Customer,N,No,4.0,34,25-34
283,Sari Noye,Female,34,1991-02-04,34.0,Assistant Manager,Retail,Mass Customer,N,No,2.0,34,25-34
328,Bernice Kings,Female,87,1991-04-11,33.0,Senior Developer,Manufacturing,Mass Customer,N,No,12.0,34,25-34
386,Ethelyn Pincott,Female,63,1990-10-27,34.0,Senior Quality Engineer,Agriculture,Mass Customer,N,No,5.0,35,35-44
466,Jarad Bauser,Male,84,1991-01-27,34.0,,Manufacturing,Affluent Customer,N,Yes,2.0,34,25-34
472,Kippy Jessel,Female,38,1990-11-16,34.0,Internal Auditor,Financial Services,Mass Customer,N,Yes,8.0,35,35-44
518,Bernhard Senett,Male,60,1991-04-28,33.0,Database Administrator IV,Retail,Mass Customer,N,Yes,10.0,34,25-34
527,Lorilyn Topaz,Female,81,1990-10-19,34.0,VP Quality Control,Financial Services,Mass Customer,N,Yes,9.0,35,35-44
544,Giacomo Johanning,Male,51,1990-10-12,34.0,Structural Engineer,Manufacturing,High Net Worth,N,Yes,5.0,35,35-44
847,Kelci Morrison,Female,66,1991-05-26,33.0,Chief Design Engineer,Retail,High Net Worth,N,No,9.0,34,25-34
900,Clevey Ivamy,Male,48,1990-08-07,34.0,Associate Professor,Manufacturing,Mass Customer,N,Yes,5.0,35,35-44
1110,Lazar Cherryman,Male,73,1991-03-17,33.0,Information Systems Manager,Retail,High Net Worth,N,No,12.0,34,25-34
1127,Elly Ormshaw,Female,30,1991-02-27,33.0,Physical Therapy Assistant,Financial Services,Mass Customer,N,No,8.0,34,25-34
1269,Ravid Kilgallon,Male,56,1990-08-25,34.0,Account Coordinator,Property,High Net Worth,N,Yes,7.0,35,35-44
1300,Sisely Strelitzer,Female,0,1991-03-10,33.0,Physical Therapy Assistant,Financial Services,Affluent Customer,N,Yes,9.0,34,25-34
1511,Yves Trehearne,Male,97,1990-07-08,34.0,Internal Auditor,Financial Services,Mass Customer,N,No,4.0,35,35-44
1515,Dietrich Escott,Male,80,1990-08-19,34.0,Geological Engineer,Manufacturing,Mass Customer,N,Yes,2.0,35,35-44
1558,Oberon Scading,Male,14,1991-05-12,33.0,Information Systems Manager,Financial Services,Affluent Customer,N,No,2.0,34,25-34
1687,Chance Maben,Male,16,1991-05-09,33.0,,Manufacturing,Affluent Customer,N,Yes,8.0,34,25-34
1695,Blanch Leyshon,Female,11,1991-05-18,33.0,Environmental Specialist,Unknown,High Net Worth,N,Yes,4.0,34,25-34
1703,Nerita Keppie,Female,14,1991-04-01,33.0,Product Engineer,Telecommunications,Mass Customer,N,Yes,3.0,34,25-34
2456,Reidar Pullin,Male,9,1991-05-29,33.0,Sales Associate,Unknown,Mass Customer,N,No,10.0,34,25-34
2578,Felice McVane,Male,49,1991-02-27,33.0,Tax Accountant,Retail,High Net Worth,N,No,3.0,34,25-34
2611,Aeriel Lejeune,Female,36,1991-02-18,33.0,Tax Accountant,Financial Services,Affluent Customer,N,No,9.0,34,25-34
2671,Bridget Bussons,Female,11,1990-11-09,34.0,Analyst Programmer,Unknown,Mass Customer,N,No,11.0,35,35-44
2946,Paige Bax,Male,14,1990-11-21,34.0,,Property,Mass Customer,N,Yes,7.0,35,35-44
3061,Evie Bendtsen,Female,51,1991-03-18,33.0,Office Assistant IV,Manufacturing,Affluent Customer,N,Yes,3.0,34,25-34
